year,model_type,task_type,model_size_million_params,training_framework,epochs,batch_size,learning_rate,training_time_hours,final_train_loss,final_val_loss,overfitting_score,inference_latency_ms,throughput_samples_per_sec,model_accuracy,f1_score,roc_auc,gpu_type,gpu_memory_gb,power_consumption_kwh,carbon_emission_kg,cloud_provider,training_cost_usd,inference_cost_per_1k_requests
2022,LLM,segmentation,56.02,JAX,49,32,4.20E-05,7.22,1.0726,1.0975,0.0248,122.5,9.76,0.711,0.678,0.746,T4,16,7.45,2.41,On-Prem,27.63,0.9468
2021,Transformer,generation,19.06,PyTorch,9,128,4.10E-05,2.56,0.4996,0.6013,0.1016,1046.54,0.65,0.99,0.964,1,V100,32,2.6,1.7,AWS,10.06,9.8812
2025,Diffusion,segmentation,132.23,TensorFlow,29,16,2.30E-05,8.95,0.2816,0.5601,0.2785,147.82,3.6,0.886,0.845,0.924,A100,40,7.23,2.66,AWS,43.69,1.0655
2018,Diffusion,generation,82.26,PyTorch,19,16,0.0001,7.01,0.7943,0.9189,0.1246,229.62,5.24,0.768,0.723,0.797,V100,32,6.57,2.85,AWS,23.43,2.2358
2021,CNN,detection,18.63,PyTorch,6,32,5.80E-05,1.73,0.719,0.8715,0.1525,1400.38,0.72,0.792,0.768,0.803,RTX3090,24,2.12,1.19,Azure,8.5,3.6982
2020,Transformer,detection,151.93,JAX,19,64,0.000292,12.88,0.3072,0.3871,0.0798,188.57,4.03,0.766,0.728,0.777,RTX3090,24,16.15,8.09,AWS,64.31,1.0482
2024,CNN,generation,81.13,JAX,29,64,0.00057,11.35,0.9727,1.2843,0.3116,347.4,4.96,0.811,0.798,0.842,V100,32,16.28,6.32,Azure,58.26,0.7678
2025,LLM,generation,37.09,PyTorch,48,32,0.000713,4.98,0.1559,0.275,0.1191,548.97,1.93,0.782,0.734,0.799,V100,32,4.8,3.28,AWS,15.95,3.4644
2022,LLM,generation,47.58,PyTorch,39,64,8.90E-05,3.62,1.0172,1.3787,0.3615,68.87,27.8,0.982,0.961,1.008,T4,16,4.72,1.95,Azure,17.12,0.2843
2018,LLM,detection,71.49,JAX,36,64,0.000192,5.52,0.3259,0.6855,0.3597,109.68,17.48,0.921,0.883,0.932,T4,16,4.62,1.63,AWS,24.7,0.1815
2018,Diffusion,generation,122.29,JAX,44,64,7.30E-05,9.08,0.6279,0.6749,0.047,62.42,21.42,0.837,0.822,0.867,T4,16,10.64,5.22,GCP,47.2,0.2873
2025,Diffusion,detection,78.12,JAX,16,64,1.00E-05,5.16,0.9585,1.076,0.1175,97.97,11.45,0.78,0.741,0.81,RTX3090,24,6.07,1.92,AWS,11.68,0.2039
2022,LLM,generation,13.5,TensorFlow,45,16,1.40E-05,1.31,1.1822,1.2701,0.088,122.96,12.58,0.677,0.642,0.708,RTX3090,24,1.18,0.7,Azure,5.29,1.1392
2020,Diffusion,classification,85.67,TensorFlow,30,16,8.00E-05,7.96,0.0924,0.361,0.2686,135.35,13.42,0.859,0.826,0.872,RTX3090,24,9.46,5.24,Azure,40.9,0.2069
2022,Transformer,segmentation,41.43,TensorFlow,44,128,0.000362,2.29,0.8552,1.1979,0.3427,488.29,0.71,0.801,0.784,0.827,A100,40,1.91,0.64,Azure,7.73,1.628
2019,Diffusion,detection,145.6,JAX,32,128,4.70E-05,9.86,0.5156,0.6032,0.0876,8.74,114.27,0.922,0.89,0.943,T4,16,9.13,3.54,Azure,41.15,0.0338
2022,Transformer,classification,73.34,TensorFlow,47,32,0.000562,6.78,0.077,0.2285,0.1515,112.95,3.37,0.82,0.785,0.841,T4,16,8.89,4.59,GCP,36.78,0.1615
2025,CNN,classification,98.89,TensorFlow,46,128,0.000632,12.78,0.4886,0.7685,0.2799,174.4,3.38,0.759,0.738,0.787,A100,40,10.78,3.6,On-Prem,56.34,0.3167
2022,Diffusion,segmentation,25.79,JAX,26,128,0.000509,3.62,0.9061,1.006,0.0999,754.26,1.78,0.888,0.854,0.909,T4,16,5.17,3.02,On-Prem,14.87,2.2129
2024,CNN,classification,60.25,TensorFlow,16,128,1.40E-05,6.85,1.0268,1.2431,0.2163,212.88,7.11,0.809,0.762,0.845,T4,16,5.9,2.95,Azure,15.13,0.9855
2018,CNN,generation,28.55,TensorFlow,35,64,9.20E-05,2.37,0.8412,1.2025,0.3613,984.14,0.59,0.837,0.819,0.851,A100,40,2.77,0.99,AWS,13.86,4.3716
2020,Transformer,classification,128.38,PyTorch,29,16,1.00E-05,13.35,0.3171,0.6518,0.3348,83.96,7.83,0.882,0.865,0.92,T4,16,17.16,9.76,Azure,37.3,0.7715
2021,Transformer,classification,31.15,TensorFlow,22,32,5.50E-05,3.23,0.2378,0.3376,0.0997,314.18,0.88,0.807,0.78,0.832,V100,32,3.24,1.21,AWS,18.65,2.1093
2021,CNN,classification,42.99,JAX,41,64,0.00019,5.47,0.8579,1.0125,0.1546,673.15,2.38,0.793,0.762,0.817,V100,32,5.1,3.1,Azure,14.03,1.2882
2018,Diffusion,detection,35.61,TensorFlow,34,32,8.40E-05,2.58,1.1153,1.4653,0.35,771.4,0.67,0.794,0.782,0.829,A100,40,3.13,1.41,GCP,13.37,6.6137
2021,LLM,segmentation,132.75,PyTorch,43,32,0.000397,17.57,0.3124,0.5541,0.2417,14.71,105.88,0.843,0.812,0.878,V100,32,18.16,11.17,GCP,56.23,0.1437
2025,CNN,generation,105.92,PyTorch,30,128,5.50E-05,15.71,0.5554,0.594,0.0387,76.65,16.19,0.922,0.89,0.962,T4,16,16.8,9.33,Azure,42.61,0.2521
2023,Diffusion,classification,39.86,JAX,46,32,0.000973,2.92,0.0677,0.257,0.1893,202.57,3.17,0.806,0.776,0.817,A100,40,3.5,1.88,AWS,14.32,0.9928
2020,LLM,classification,52.79,PyTorch,25,32,1.40E-05,4.8,0.4729,0.5278,0.0549,175.28,7.21,0.99,0.978,1.005,T4,16,4.68,1.65,Azure,16.17,0.5113
2025,Diffusion,segmentation,54.54,TensorFlow,27,32,1.30E-05,3.89,0.7334,0.9889,0.2555,178.49,4.89,0.984,0.949,1.003,V100,32,3.68,1.64,AWS,10.23,1.2592
2020,Diffusion,detection,86.82,JAX,44,16,0.000173,10.17,1.0787,1.2034,0.1247,162.45,6.92,0.791,0.777,0.808,RTX3090,24,14.38,5.15,Azure,24.13,1.149
2022,CNN,segmentation,83.05,JAX,35,128,2.80E-05,11.23,0.8941,1.0029,0.1089,213.83,3.17,0.973,0.949,0.997,A100,40,9.84,4.77,GCP,57.61,1.6876
2025,CNN,detection,53.35,PyTorch,20,16,0.000272,7.39,0.5918,0.6792,0.0874,158.31,5.92,0.835,0.804,0.856,A100,40,10.17,4.68,On-Prem,43.33,0.5227
2020,Diffusion,detection,77.85,JAX,17,128,0.000959,8.76,0.1288,0.267,0.1381,309.18,3.55,0.792,0.759,0.831,T4,16,7.53,5.04,AWS,48.33,1.1786
2023,LLM,classification,29.78,PyTorch,47,16,6.50E-05,2.27,0.6003,0.9619,0.3616,45.75,23.94,0.781,0.751,0.812,V100,32,3.31,1.42,On-Prem,6.99,0.1467
2020,LLM,detection,35.6,TensorFlow,37,16,2.10E-05,5.17,0.7037,0.9438,0.2401,33.52,28.44,0.791,0.771,0.809,A100,40,7.65,2.83,AWS,18.69,0.0507
2023,CNN,classification,25.84,JAX,33,16,6.70E-05,1.68,0.7879,0.9992,0.2113,899.5,0.25,0.791,0.754,0.816,RTX3090,24,2.09,1.38,AWS,8.18,1.9316
2021,LLM,generation,76.66,TensorFlow,25,128,4.10E-05,8.98,0.2433,0.4888,0.2455,248.29,5.94,0.796,0.756,0.829,V100,32,12.79,3.87,AWS,42.57,1.5895
2022,Transformer,generation,53.4,TensorFlow,30,32,8.40E-05,4.75,0.3055,0.6673,0.3618,28.35,50.68,0.776,0.756,0.809,A100,40,6.54,3.49,On-Prem,9.7,0.137
2023,CNN,segmentation,100.69,PyTorch,41,128,0.000201,12.19,1.1821,1.4973,0.3151,86.44,2.52,0.719,0.687,0.749,T4,16,15.32,10.12,GCP,51.47,0.421
2021,Diffusion,detection,30.08,PyTorch,17,32,0.000764,3.74,0.6923,1.0615,0.3693,450.53,1.95,0.83,0.805,0.864,V100,32,3.4,1.11,AWS,12.06,4.2782
2021,Diffusion,classification,17.62,TensorFlow,10,32,0.000212,1.82,0.9606,1.1289,0.1683,1272.05,0.32,0.787,0.749,0.805,V100,32,2.5,1.39,GCP,6.92,2.7519
2021,CNN,generation,36.89,JAX,15,32,1.30E-05,3.47,1.0593,1.2014,0.1421,21.58,53.24,0.78,0.763,0.818,V100,32,3.46,1.72,Azure,19.72,0.1271
2023,LLM,detection,54.58,PyTorch,9,64,0.000727,7.29,0.667,0.7415,0.0746,518.6,3.39,0.743,0.733,0.756,T4,16,8.22,4.34,On-Prem,30.95,3.3922
2022,LLM,generation,70.11,JAX,46,16,1.70E-05,8.24,0.5294,0.583,0.0535,44.78,8.67,0.834,0.807,0.867,A100,40,8.97,5.35,Azure,42.55,0.0985
2019,LLM,detection,43.74,PyTorch,49,128,8.20E-05,5.34,0.7992,1.1365,0.3373,568.08,0.61,0.801,0.773,0.82,RTX3090,24,7.91,3.59,AWS,23.05,3.3519
2019,Diffusion,generation,34.9,TensorFlow,34,128,0.000101,2.72,0.2711,0.6352,0.3641,200.48,5.32,0.856,0.811,0.884,V100,32,3.35,1.51,GCP,14.35,1.7895
2019,Transformer,generation,102.77,TensorFlow,27,128,1.80E-05,13.72,0.8977,0.9758,0.0781,156.51,9.89,0.883,0.86,0.904,T4,16,14.93,8.72,On-Prem,72.77,0.2283
2022,CNN,generation,42.37,TensorFlow,47,128,8.10E-05,6.35,0.9829,1.1654,0.1825,209.05,5.7,0.843,0.801,0.867,T4,16,6.31,3.81,On-Prem,34.25,0.6735
2025,LLM,segmentation,35.99,TensorFlow,19,16,0.000623,3.33,0.6746,0.7062,0.0315,91.19,7.78,0.725,0.7,0.745,T4,16,2.87,2,AWS,18.07,0.6925
2022,LLM,generation,66.28,JAX,43,32,0.00051,9.26,0.8749,0.9208,0.0459,206.99,3.5,0.81,0.787,0.828,A100,40,11.54,4.07,AWS,47.58,0.7906
2025,Transformer,classification,104.25,TensorFlow,24,32,1.30E-05,6.35,0.9632,1.3359,0.3728,262.92,6.96,0.784,0.764,0.818,V100,32,5.7,1.82,AWS,33.54,2.2496
2022,Diffusion,generation,66.2,PyTorch,15,64,0.000144,7.58,0.7395,0.7896,0.0501,198.58,4.54,0.883,0.87,0.916,T4,16,6.81,3.67,Azure,19.44,1.1615
2020,LLM,segmentation,56.94,JAX,33,32,1.10E-05,3.17,0.9664,1.1756,0.2092,118.09,9.5,0.79,0.773,0.817,RTX3090,24,2.77,0.99,AWS,11.69,0.9825
2022,CNN,classification,15.21,JAX,48,16,0.000533,1.15,0.5748,0.8817,0.3069,978.91,0.06,0.705,0.694,0.742,A100,40,1.49,0.79,GCP,5.7,3.1831
2022,Diffusion,generation,29.6,TensorFlow,43,32,0.000255,4.21,0.8886,1.2428,0.3542,287.22,1.83,0.838,0.805,0.858,V100,32,5.34,3.68,GCP,10.16,2.4334
2018,LLM,detection,88.92,TensorFlow,13,16,0.000678,4.65,0.8505,1.2341,0.3837,128.73,10.67,0.665,0.651,0.687,V100,32,6.15,1.86,GCP,14.13,0.6091
2023,CNN,classification,26.65,JAX,28,32,0.000768,1.43,0.4721,0.5868,0.1147,27.81,44.8,0.874,0.858,0.908,A100,40,1.72,1.19,AWS,7.48,0.1368
2020,CNN,classification,145.95,JAX,20,64,0.000178,19.75,0.6055,0.7929,0.1874,199.21,8.25,0.962,0.941,1.001,T4,16,25.15,16.52,AWS,88.9,1.1128
2023,Diffusion,classification,34.42,JAX,33,64,0.000211,2.32,0.7109,1.0468,0.3358,836.88,0.55,0.742,0.693,0.764,RTX3090,24,3.07,1.66,Azure,6.47,4.7561
2018,LLM,generation,217.36,JAX,25,32,0.00071,12.49,0.9371,1.3146,0.3775,129.72,5.32,0.938,0.9,0.967,RTX3090,24,13.82,6.62,GCP,68.82,0.5954
2023,Transformer,generation,41.84,JAX,13,32,2.00E-05,6.05,0.1027,0.2379,0.1352,390.12,0.67,0.781,0.765,0.812,T4,16,8.13,4.23,Azure,17.43,0.9141
2021,LLM,generation,26.5,JAX,29,32,8.80E-05,3.43,0.8086,1.0089,0.2004,547.64,0.67,0.861,0.831,0.893,A100,40,5.03,3.22,GCP,14.63,2.4788
2024,CNN,generation,72.59,JAX,36,32,5.10E-05,7.94,0.8842,1.2367,0.3525,225.4,0.92,0.782,0.734,0.802,V100,32,11.24,4.44,GCP,41.38,0.285
2018,Transformer,segmentation,35.29,TensorFlow,25,16,3.50E-05,4.32,0.3927,0.7307,0.3381,224.84,8.52,0.886,0.865,0.906,T4,16,6.28,3.19,Azure,15.4,0.7114
2021,Transformer,generation,77.5,PyTorch,37,64,0.000675,9.79,0.7026,0.7363,0.0337,238.81,4.08,0.784,0.743,0.805,T4,16,12.27,6.18,GCP,30.35,0.4568
2020,CNN,segmentation,33.7,JAX,13,32,0.000568,5.03,0.6901,0.7992,0.1091,239.41,8.15,0.964,0.935,0.998,T4,16,6.76,2.93,On-Prem,23.73,1.9053
2023,LLM,segmentation,23.64,PyTorch,9,32,1.60E-05,2.19,1.058,1.4327,0.3747,753.4,1.81,0.836,0.825,0.859,RTX3090,24,2.54,1.27,AWS,10.52,3.4397
2022,Transformer,detection,61.98,PyTorch,41,16,4.30E-05,6.2,0.5583,0.8277,0.2694,239.6,3.42,0.974,0.955,0.989,T4,16,5.35,3.6,AWS,35.07,1.2525
2023,CNN,classification,63.8,TensorFlow,48,32,0.000188,6.91,0.3257,0.3414,0.0157,451.44,3.58,0.798,0.76,0.818,A100,40,7.81,4.2,Azure,15.15,2.5757
2018,LLM,segmentation,16.62,JAX,38,16,0.000188,1.21,0.9602,0.9958,0.0356,1181.84,0.3,0.736,0.719,0.774,RTX3090,24,0.99,0.62,AWS,3.7,9.7649
2024,CNN,generation,52.14,JAX,21,64,3.80E-05,4.2,0.8648,0.8935,0.0287,468.44,2.91,0.765,0.744,0.795,A100,40,5.46,2.51,Azure,11.85,4.2975
2022,Diffusion,segmentation,62.6,JAX,12,64,1.20E-05,7.75,1.1656,1.3699,0.2043,383.29,3.04,0.929,0.893,0.951,V100,32,6.98,2.53,GCP,44.98,1.9276
2022,CNN,generation,173.49,PyTorch,23,128,0.000684,22.16,0.3488,0.6317,0.2829,51.44,4.84,0.815,0.772,0.837,A100,40,17.76,7.34,AWS,114.15,0.137
2022,CNN,generation,166.84,TensorFlow,34,16,9.00E-05,14.09,0.6943,0.7701,0.0758,28.3,55.79,0.88,0.856,0.891,A100,40,20.55,11.89,GCP,83.18,0.0342
2023,Transformer,segmentation,94.11,PyTorch,39,64,0.000105,11.18,0.2465,0.4194,0.173,6.38,16.03,0.586,0.556,0.606,RTX3090,24,10.02,5.93,GCP,55.92,0.0073
2023,CNN,classification,54.84,TensorFlow,43,16,0.000127,8.09,0.6098,0.7855,0.1756,160.81,8.59,0.881,0.862,0.897,V100,32,11.95,7.26,AWS,29.88,0.5103
2022,LLM,detection,45.58,TensorFlow,24,16,6.90E-05,3.88,0.7861,1.1012,0.3151,199.13,7.08,0.765,0.717,0.798,A100,40,5.09,1.92,On-Prem,18.8,0.8281
2025,Transformer,classification,102.38,JAX,40,128,1.30E-05,15.08,0.642,0.6697,0.0278,135,4.11,0.814,0.803,0.841,A100,40,19.65,10.37,AWS,35.25,0.2357
2025,LLM,detection,61.7,JAX,19,64,6.60E-05,4.36,0.3455,0.4494,0.1039,80.19,2.4,0.858,0.839,0.869,T4,16,5.42,1.96,On-Prem,13.06,0.1534
2019,Diffusion,classification,182.33,JAX,8,32,0.000131,14.05,0.3924,0.4166,0.0243,127.31,10.32,0.945,0.925,0.964,A100,40,13.88,9.02,On-Prem,77.01,0.9066
2024,LLM,generation,52.26,JAX,7,128,0.000275,4.68,0.3159,0.6402,0.3243,499.96,2.7,0.832,0.801,0.848,V100,32,4.39,2.92,On-Prem,11.8,1.0095
2018,Transformer,classification,217.33,PyTorch,24,64,5.80E-05,18,0.9791,1.0301,0.051,6.77,292.81,0.773,0.743,0.81,V100,32,22.68,8.7,AWS,48.25,0.0583
2018,Diffusion,classification,57.21,JAX,33,128,0.00028,7.37,0.9976,1.0345,0.0369,205.22,7.61,0.853,0.83,0.869,A100,40,8.82,3.01,GCP,34.08,0.3491
2024,Transformer,segmentation,71.39,PyTorch,17,16,3.90E-05,4.57,0.9359,1.1576,0.2217,283.28,6.46,0.774,0.756,0.799,V100,32,6.27,2.98,Azure,25.77,2.0514
2025,CNN,segmentation,85.52,PyTorch,12,16,9.90E-05,11.8,0.2629,0.5335,0.2705,273.03,3.81,0.712,0.679,0.741,T4,16,10.25,6.01,Azure,36.95,2.669
2025,Transformer,generation,16.47,PyTorch,11,64,4.60E-05,2.14,1.0467,1.0719,0.0253,1209.63,0.91,0.761,0.75,0.794,A100,40,2.2,1.32,AWS,4.93,1.6578
2018,Transformer,detection,27.66,TensorFlow,44,32,0.000234,3.24,0.1283,0.5165,0.3882,684.21,0.76,0.759,0.733,0.794,V100,32,4.54,1.41,On-Prem,10.03,3.0457
2024,CNN,detection,63.53,JAX,20,32,2.20E-05,8.42,0.9452,1.1624,0.2172,288.98,3.57,0.803,0.761,0.824,V100,32,12.34,7.63,AWS,22.88,0.9621
2019,Transformer,segmentation,15.81,PyTorch,7,16,0.000343,1.96,0.3344,0.5026,0.1682,633.63,0.56,0.846,0.81,0.864,T4,16,1.71,1.15,GCP,11.7,1.6227
2023,Diffusion,classification,89.84,JAX,43,32,5.00E-05,7.26,1.1049,1.2916,0.1867,136.71,11.21,0.783,0.75,0.803,T4,16,10.42,3.81,On-Prem,24.41,0.9543
2025,Diffusion,classification,71.52,TensorFlow,25,16,3.20E-05,8.72,0.7969,1.0915,0.2946,327.74,4.2,0.834,0.816,0.859,RTX3090,24,10.38,3.86,Azure,17.79,1.345
2025,Diffusion,segmentation,10.16,JAX,48,64,0.000222,1.2,0.4004,0.6176,0.2172,1158.92,1.33,0.898,0.866,0.922,RTX3090,24,1.62,0.86,Azure,3.51,3.0718
2019,Transformer,segmentation,20.26,PyTorch,30,32,0.000574,1.02,0.4304,0.5335,0.1031,915.98,1.95,0.769,0.737,0.793,RTX3090,24,1.5,0.54,Azure,5.37,2.4625
2025,LLM,detection,137.5,TensorFlow,30,32,3.70E-05,18.8,0.2678,0.3005,0.0326,155.16,9.23,0.8,0.77,0.812,V100,32,19.47,12.88,AWS,62.43,0.3348
2020,CNN,generation,85.25,JAX,27,16,8.90E-05,6.59,0.5853,0.6481,0.0628,99.37,16.08,0.835,0.798,0.864,T4,16,9.28,5.67,Azure,14.74,0.9655
2025,Diffusion,generation,82.29,JAX,30,128,0.000449,4.88,0.1765,0.2693,0.0928,184.01,9.69,0.852,0.833,0.863,T4,16,4.53,2.49,AWS,19.45,1.3345
2025,Transformer,generation,64.84,TensorFlow,48,32,1.60E-05,7.61,0.8684,1.0182,0.1498,322.45,5.52,0.763,0.729,0.802,V100,32,7.5,3.04,GCP,35.3,2.2195
2018,Diffusion,detection,24.63,JAX,40,128,5.80E-05,1.84,0.1631,0.2629,0.0999,137.08,6.25,0.835,0.797,0.861,V100,32,2.07,0.78,GCP,10.04,0.8521
2023,Transformer,detection,137.92,JAX,27,128,0.000913,18.48,0.9869,1.3312,0.3443,203.6,9.26,0.951,0.925,0.971,RTX3090,24,23.69,11.4,AWS,53.51,1.5312
2019,CNN,segmentation,23.54,JAX,12,128,0.000165,3.52,0.0562,0.3294,0.2732,620.35,2.54,0.867,0.834,0.887,T4,16,3.05,1.2,AWS,12.96,2.1193
2019,CNN,generation,108.51,PyTorch,24,32,8.70E-05,5.68,0.272,0.4893,0.2173,248.58,6.45,0.782,0.74,0.794,RTX3090,24,5.1,2.5,On-Prem,17.54,0.5535
2022,LLM,generation,36.39,TensorFlow,40,128,2.30E-05,4.95,0.0985,0.1692,0.0707,18.08,66.72,0.846,0.822,0.88,V100,32,4.44,2.49,Azure,23.12,0.0411
2020,LLM,detection,47.92,JAX,34,16,0.000427,5.46,0.8246,0.9085,0.084,141.52,3.31,0.809,0.78,0.824,T4,16,6.27,4.02,GCP,30.52,0.4993
2020,Diffusion,classification,149.1,TensorFlow,6,32,0.000185,17.75,0.5321,0.7111,0.179,154.47,8.89,0.7,0.663,0.718,V100,32,18.36,6.34,Azure,85.17,0.7598
2021,CNN,detection,25.83,TensorFlow,31,32,0.000232,2.23,0.872,1.0451,0.1731,221.35,5.93,0.764,0.746,0.795,A100,40,2.72,1.05,On-Prem,7.52,1.6484
2020,Diffusion,segmentation,45.52,JAX,39,32,0.000388,6.16,0.258,0.4318,0.1738,252.16,2.19,0.832,0.812,0.848,T4,16,7.51,4.24,GCP,36.3,2.5142
2018,Diffusion,detection,176,PyTorch,45,64,1.70E-05,23.26,0.4959,0.6518,0.1559,110.9,13.09,0.828,0.79,0.857,T4,16,30.06,15.67,AWS,77.8,0.5062
2021,LLM,generation,50.87,TensorFlow,9,128,0.000173,3.19,0.1093,0.4811,0.3718,304.17,0.72,0.846,0.818,0.882,V100,32,4.11,1.24,AWS,13.55,0.7718
2019,LLM,segmentation,50.01,PyTorch,48,16,0.000229,4.25,0.5387,0.8028,0.2641,172.26,4.36,0.815,0.78,0.846,A100,40,5.97,2.64,Azure,18.87,0.223
2024,Transformer,segmentation,103.16,JAX,29,64,0.000236,9.51,0.8269,1.0689,0.242,158.3,5.23,0.869,0.823,0.89,T4,16,11.21,3.41,AWS,50.88,0.3527
2019,Diffusion,generation,122.27,JAX,31,32,0.000428,12.09,0.7351,0.9234,0.1884,242.45,6.5,0.853,0.835,0.889,RTX3090,24,16.23,5.85,Azure,39.35,1.5638
2025,LLM,segmentation,120.27,JAX,11,32,0.000521,15.43,0.689,0.7242,0.0353,55.59,22.17,0.846,0.808,0.885,V100,32,20.62,10.63,Azure,68.6,0.1555
2022,LLM,segmentation,43.25,JAX,10,32,0.000253,5.28,0.4306,0.5257,0.0952,358.68,1.01,0.79,0.776,0.828,RTX3090,24,5.19,3.25,On-Prem,25.98,1.6455
2022,Transformer,generation,120.53,JAX,49,64,5.30E-05,7.14,0.0554,0.084,0.0286,7.07,233.42,0.773,0.726,0.784,V100,32,8.29,3.04,AWS,28.54,0.0398
2018,LLM,classification,56.35,TensorFlow,25,128,1.10E-05,4.72,0.3494,0.6629,0.3135,223.2,6.43,0.753,0.71,0.767,A100,40,4.89,3.33,AWS,17.02,1.8217
2025,Diffusion,segmentation,101.57,TensorFlow,27,128,0.000781,10.21,0.3498,0.7024,0.3526,287.25,1.32,0.894,0.852,0.916,T4,16,13.94,9.15,AWS,39.77,2.5931
2018,CNN,detection,69.95,JAX,20,128,2.50E-05,5.44,0.5998,0.9555,0.3557,251.08,0.34,0.877,0.861,0.889,RTX3090,24,5.06,2.21,Azure,14.69,1.2943
2022,LLM,segmentation,69.92,PyTorch,7,64,4.50E-05,8.71,0.5273,0.9157,0.3883,194.88,2.69,0.853,0.842,0.891,V100,32,7.69,2.85,Azure,18.76,1.0104
2018,Diffusion,detection,115.14,PyTorch,28,64,0.000881,12.8,1.0009,1.0801,0.0792,178.95,8.32,0.791,0.774,0.801,V100,32,14.19,6.06,On-Prem,75.36,0.7685
2020,LLM,generation,76.7,JAX,10,128,3.70E-05,9.44,1.1414,1.4516,0.3102,356.97,0.79,0.863,0.816,0.894,RTX3090,24,12.98,6.08,AWS,40.39,2.3275
2020,LLM,classification,31.38,PyTorch,37,32,1.90E-05,4.17,0.4785,0.6008,0.1223,221.18,6.42,0.823,0.793,0.851,T4,16,5.54,3.81,AWS,20.69,2.1543
2018,CNN,segmentation,103.28,JAX,31,16,1.50E-05,5.41,0.8478,1.1109,0.2631,185.17,6.85,0.915,0.877,0.95,T4,16,7.08,3.82,Azure,15.54,1.4638
2024,Diffusion,generation,88.88,JAX,5,64,1.10E-05,10.93,0.1361,0.2587,0.1226,246.51,3.35,0.73,0.702,0.746,T4,16,9.68,3.43,On-Prem,33.37,1.1069
2022,LLM,detection,37.32,PyTorch,37,16,0.000406,3.32,1.1579,1.2046,0.0467,243.42,2.23,0.866,0.856,0.881,V100,32,4.5,2.85,AWS,16.53,1.443
2025,Transformer,classification,107.84,TensorFlow,41,64,2.20E-05,10.72,1.1109,1.3265,0.2156,193.3,6.93,0.967,0.935,1.004,A100,40,13.92,5.17,On-Prem,53.22,1.2748
2021,CNN,detection,42.57,JAX,36,64,0.000781,5.6,0.2854,0.4143,0.1288,469.23,3.9,0.866,0.821,0.883,T4,16,7.16,3.76,AWS,19.63,1.7406
2021,Transformer,segmentation,296.3,TensorFlow,17,16,0.000315,16.6,0.2534,0.3561,0.1027,22.2,28.26,0.814,0.788,0.825,A100,40,14.07,7.95,GCP,73.08,0.1973
2018,Diffusion,segmentation,131.1,JAX,20,32,0.000585,12.08,0.9024,0.9532,0.0508,167.51,1.84,0.77,0.755,0.802,T4,16,12.37,7.56,AWS,70.7,0.8616
2023,CNN,classification,38.79,JAX,14,32,2.50E-05,2.28,0.1627,0.3855,0.2228,215.97,4.09,0.857,0.825,0.869,A100,40,3.08,1.15,Azure,8.67,1.9095
2025,LLM,generation,30.43,JAX,27,32,2.60E-05,2.99,0.4931,0.7153,0.2222,676.24,0.69,0.882,0.868,0.911,T4,16,2.59,0.82,Azure,8.53,6.6906
2022,Diffusion,classification,40.8,JAX,33,16,7.30E-05,3.33,0.612,0.8059,0.1939,128.3,12.58,0.625,0.611,0.638,RTX3090,24,4.01,1.57,AWS,18.43,1.2808
2024,Transformer,generation,39.69,PyTorch,22,16,3.30E-05,2.31,0.252,0.3685,0.1165,444.07,2.25,0.921,0.874,0.959,A100,40,2.22,1.13,GCP,5.86,0.506
2024,LLM,segmentation,47.66,TensorFlow,6,32,1.80E-05,4.88,0.8528,0.9432,0.0904,580.84,0.54,0.913,0.896,0.926,T4,16,6.64,2.25,Azure,19.65,5.2212
2020,Transformer,segmentation,17.03,JAX,47,64,1.30E-05,1.27,1.0696,1.2297,0.1601,1240.95,1.34,0.898,0.874,0.925,RTX3090,24,1.44,0.45,GCP,5.73,8.3476
2023,CNN,segmentation,238.93,JAX,8,16,0.000891,21.67,1.199,1.4331,0.2341,116.73,14.97,0.892,0.879,0.919,T4,16,24.8,8.17,Azure,122.96,1.0634
2025,Transformer,detection,39.06,PyTorch,35,64,1.40E-05,3.39,0.3392,0.4174,0.0782,218.61,5.42,0.872,0.823,0.894,T4,16,3.77,1.74,GCP,19.75,0.4765
2024,Diffusion,detection,25.34,TensorFlow,43,64,1.00E-05,1.93,0.5397,0.5828,0.0431,717.83,1.09,0.748,0.713,0.772,RTX3090,24,2.87,1.14,GCP,4.92,2.7393
2018,Diffusion,detection,67.02,JAX,18,16,0.000121,6.56,1.1069,1.3248,0.2179,307.11,3.7,0.779,0.753,0.796,RTX3090,24,5.62,3.21,GCP,15.79,0.5375
2020,LLM,classification,42.82,PyTorch,12,128,0.000658,4.78,0.9146,1.2586,0.344,283.41,1.6,0.827,0.804,0.849,T4,16,4.89,2.05,On-Prem,12.96,0.5056
2020,Diffusion,detection,126.73,PyTorch,17,64,5.70E-05,14.02,0.8185,0.8436,0.0251,28.83,3.01,0.794,0.761,0.813,RTX3090,24,16.1,5.05,On-Prem,28.79,0.0624
2023,LLM,generation,35.55,JAX,31,128,6.20E-05,5.14,0.7111,1.047,0.3359,814.96,1.27,0.835,0.789,0.869,RTX3090,24,7.7,3.7,GCP,10.73,1.6161
2019,Diffusion,generation,84.74,JAX,13,64,0.000262,9.62,0.1133,0.3368,0.2235,92.08,3,0.867,0.85,0.883,RTX3090,24,8.77,3.27,AWS,39.94,0.1294
